strategy,symbol,timeframe,mode,rr_cap,trade_count,resolved_count,wins,losses,win_rate,tp1_count,tp2_count,sl_count,net_r,profit_factor,expectancy,average_r,average_winning_r,average_losing_r,max_drawdown_r,max_consecutive_wins,max_consecutive_losses,outlier_dependency
SweepDisplacement,EURUSD,M1,Cap_4.0,,513,513,89,424,0.17348927875243664,88,1,424,-195.12467494692808,0.5398002949364904,-0.38035999014995725,-0.38035999014995725,2.571632865764853,-1.0,199.90062778376407,7,27,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M1,Cap_3.0,,513,513,89,424,0.17348927875243664,88,1,424,-217.18143624426813,0.48777963149936754,-0.42335562620715034,-0.42335562620715034,2.3238040871430545,-1.0,218.89193334328831,7,27,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M1,Cap_2.5,,513,513,89,424,0.17348927875243664,88,1,424,-233.57911672659446,0.4491058567768998,-0.45531991564638297,-0.45531991564638297,2.1395604862180395,-1.0,235.28961382561465,7,27,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M1,Cap_2.0,,513,513,89,424,0.17348927875243664,88,1,424,-256.8083420316609,0.39431994803853554,-0.5006010565919317,-0.5006010565919317,1.8785579547004392,-1.0,258.5188391306811,7,27,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M5,Baseline,,304,304,66,238,0.21710526315789475,47,19,238,-40.442988663260245,0.8300714762047888,-0.13303614691861923,-0.13303614691861923,2.993288050556663,-1.0,60.00457318771288,7,24,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M5,Cap_5.0,,304,304,66,238,0.21710526315789475,47,19,238,-62.145967058465935,0.7388824913509833,-0.20442752321863794,-0.20442752321863794,2.664455044568698,-1.0,71.23253052261356,7,24,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M5,Cap_4.0,,304,304,66,238,0.21710526315789475,47,19,238,-67.72266553367379,0.715450985152631,-0.22277192609761115,-0.22277192609761115,2.5799596131261544,-1.0,74.8092289978214,7,24,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M5,Cap_3.0,,304,304,66,238,0.21710526315789475,47,19,238,-78.49387087272711,0.6701938198624908,-0.258203522607655,-0.258203522607655,2.4167595322314073,-1.0,82.96994585595112,7,24,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M5,Cap_2.5,,304,304,66,238,0.21710526315789475,47,19,238,-93.68058457713178,0.6063840984154125,-0.3081598176879335,-0.3081598176879335,2.1866578094373974,-1.0,97.65665956035579,7,24,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M5,Cap_2.0,,304,304,66,238,0.21710526315789475,47,19,238,-112.02092663394848,0.5293238376724854,-0.36848989024325157,-0.36848989024325157,1.9087738388795688,-1.0,115.49700161717249,7,24,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M15,Baseline,,88,88,11,77,0.125,9,2,77,37.7101823938924,1.4897426284921091,0.4285247999305955,0.4285247999305955,10.428198399444764,-1.0,42.122281990903616,2,27,High R-Multiple Sensitivity
SweepDisplacement,EURUSD,M15,Cap_5.0,,88,88,11,77,0.125,9,2,77,-44.37012964406748,0.4237645500770456,-0.5042060186825851,-0.5042060186825851,2.9663518505393194,-1.0,45.122281990903616,2,27,High R-Multiple Sensitivity
SweepDisplacement,EURUSD,M15,Cap_4.0,,88,88,11,77,0.125,9,2,77,-46.32054425579659,0.39843449018445976,-0.5263698210885976,-0.5263698210885976,2.7890414312912184,-1.0,47.072696602632725,2,27,High R-Multiple Sensitivity
SweepDisplacement,EURUSD,M15,Cap_3.0,,88,88,11,77,0.125,9,2,77,-50.07269660263273,0.34970523892684763,-0.5690079159390083,-0.5690079159390083,2.4479366724879332,-1.0,50.07269660263273,2,27,High R-Multiple Sensitivity
SweepDisplacement,EURUSD,M15,Cap_2.5,,88,88,11,77,0.125,9,2,77,-52.47665253991674,0.3184850319491332,-0.5963255970445084,-0.5963255970445084,2.229395223643932,-1.0,52.47665253991674,2,27,High R-Multiple Sensitivity
SweepDisplacement,EURUSD,M15,Cap_2.0,,88,88,11,77,0.125,9,2,77,-55.84139635079275,0.27478706037931494,-0.6345613221680995,-0.6345613221680995,1.9235094226552047,-1.0,55.84139635079275,2,27,High R-Multiple Sensitivity
SweepDisplacement,EURUSD,M30,Baseline,,58,58,12,46,0.20689655172413793,9,3,46,-13.95181013377696,0.6966997797005007,-0.24054845058236138,-0.24054845058236138,2.67068248885192,-1.0,16.568813454721,5,16,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M30,Cap_5.0,,58,58,12,46,0.20689655172413793,9,3,46,-15.580124110648551,0.6613016497685097,-0.26862282949394056,-0.26862282949394056,2.534989657445954,-1.0,16.568813454721,5,16,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M30,Cap_4.0,,58,58,12,46,0.20689655172413793,9,3,46,-16.79082571922409,0.6349820495820849,-0.28949699515903604,-0.28949699515903604,2.434097856731326,-1.0,17.140886085349532,5,16,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M30,Cap_3.0,,58,58,12,46,0.20689655172413793,9,3,46,-19.79082571922409,0.569764658277737,-0.34122113309007057,-0.34122113309007057,2.184097856731326,-1.0,20.140886085349532,5,16,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M30,Cap_2.5,,58,58,12,46,0.20689655172413793,9,3,46,-21.29082571922409,0.5371559626255632,-0.3670832020555878,-0.3670832020555878,2.059097856731326,-1.0,21.640886085349532,5,16,N/A (baseline non-positive)
SweepDisplacement,EURUSD,M30,Cap_2.0,,58,58,12,46,0.20689655172413793,9,3,46,-23.995079493704125,0.4783678370933886,-0.41370826713282977,-0.41370826713282977,1.8337433755246562,-1.0,23.995079493704125,5,16,N/A (baseline non-positive)
SweepDisplacement,EURUSD,H1,Baseline,,22,22,8,14,0.36363636363636365,8,0,14,7.946669377606434,1.5676192412576024,0.3612122444366561,0.3612122444366561,2.743333672200804,-1.0,8.0,3,8,Low R-Multiple Sensitivity
SweepDisplacement,EURUSD,H1,Cap_5.0,,22,22,8,14,0.36363636363636365,8,0,14,7.254491697791978,1.5181779784137126,0.3297496226269081,0.3297496226269081,2.656811462223997,-1.0,8.0,3,8,Low R-Multiple Sensitivity
SweepDisplacement,EURUSD,H1,Cap_4.0,,22,22,8,14,0.36363636363636365,8,0,14,6.254491697791978,1.4467494069851412,0.28429507717236263,0.28429507717236263,2.531811462223997,-1.0,8.0,3,8,Low R-Multiple Sensitivity
SweepDisplacement,EURUSD,H1,Cap_3.0,,22,22,8,14,0.36363636363636365,8,0,14,4.915575976562416,1.3511125697544581,0.223435271661928,0.223435271661928,2.364446997070302,-1.0,8.0,3,8,Low R-Multiple Sensitivity
SweepDisplacement,EURUSD,H1,Cap_2.5,,22,22,8,14,0.36363636363636365,8,0,14,3.4155759765624163,1.2439697126116012,0.15525345348010983,0.15525345348010983,2.176946997070302,-1.0,8.0,3,8,Low R-Multiple Sensitivity
SweepDisplacement,EURUSD,H1,Cap_2.0,,22,22,8,14,0.36363636363636365,8,0,14,1.3673821262333519,1.0976701518738108,0.0621537330106069,0.0621537330106069,1.920922765779169,-1.0,8.0,3,8,Low R-Multiple Sensitivity
SweepDisplacement,EURUSD,H4,Baseline,,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,N/A (baseline non-positive)
SweepDisplacement,EURUSD,H4,Cap_5.0,,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,N/A (baseline non-positive)
SweepDisplacement,EURUSD,H4,Cap_4.0,,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,N/A (baseline non-positive)
SweepDisplacement,EURUSD,H4,Cap_3.0,,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,N/A (baseline non-positive)
SweepDisplacement,EURUSD,H4,Cap_2.5,,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,N/A (baseline non-positive)
SweepDisplacement,EURUSD,H4,Cap_2.0,,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M1,Baseline,,400,400,76,324,0.19,73,3,324,-115.34221427349661,0.6440055115015537,-0.2883555356837415,-0.2883555356837415,2.745497180611887,-1.0,116.0748702919535,5,30,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M1,Cap_5.0,,400,400,76,324,0.19,73,3,324,-138.39006002939837,0.5728701850944492,-0.34597515007349594,-0.34597515007349594,2.442236052244758,-1.0,139.12271604785528,5,30,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M1,Cap_4.0,,400,400,76,324,0.19,73,3,324,-146.83748620869315,0.5467978820719345,-0.36709371552173287,-0.36709371552173287,2.3310857077803533,-1.0,147.57014222715006,5,30,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M1,Cap_3.0,,400,400,76,324,0.19,73,3,324,-157.4871363612976,0.5139285914774766,-0.39371784090324397,-0.39371784090324397,2.1909587320881903,-1.0,158.2197923797545,5,30,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M1,Cap_2.5,,400,400,76,324,0.19,73,3,324,-168.337862422274,0.4804386962275494,-0.42084465605568494,-0.42084465605568494,2.048186020759553,-1.0,169.0705184407309,5,30,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M1,Cap_2.0,,400,400,76,324,0.19,73,3,324,-183.15952230101544,0.4346928324042733,-0.4578988057525386,-0.4578988057525386,1.853164180249797,-1.0,183.89217831947235,5,30,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M5,Baseline,,313,313,54,259,0.17252396166134185,51,3,259,-108.39759032383395,0.5814764852361625,-0.3463181799483513,-0.3463181799483513,2.7889335125215937,-1.0,116.293782002308,6,28,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M5,Cap_5.0,,313,313,54,259,0.17252396166134185,51,3,259,-125.53448940748461,0.5153108517085535,-0.40106865625394444,-0.40106865625394444,2.471583529491025,-1.0,133.43068108595867,6,28,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M5,Cap_4.0,,313,313,54,259,0.17252396166134185,51,3,259,-132.00544983762302,0.490326448503386,-0.4217426512384122,-0.4217426512384122,2.351750928932907,-1.0,139.90164151609707,6,28,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M5,Cap_3.0,,313,313,54,259,0.17252396166134185,51,3,259,-141.29410530127078,0.45446291389470744,-0.4514188667772229,-0.4514188667772229,2.179738790717208,-1.0,149.19029697974483,6,28,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M5,Cap_2.5,,313,313,54,259,0.17252396166134185,51,3,259,-149.6600867870285,0.4221618270771101,-0.47814724213108145,-0.47814724213108145,2.0248132076476204,-1.0,157.41896342423846,6,28,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M5,Cap_2.0,,313,313,54,259,0.17252396166134185,51,3,259,-159.73821086863373,0.38325015108635613,-0.5103457216250279,-0.5103457216250279,1.838181280210486,-1.0,166.55758218332292,6,28,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M15,Baseline,,92,92,14,78,0.15217391304347827,12,2,78,-42.045419902766284,0.46095615509273996,-0.45701543372572045,-0.45701543372572045,2.568184292659551,-1.0,42.045419902766284,4,26,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M15,Cap_5.0,,92,92,14,78,0.15217391304347827,12,2,78,-44.22607304867131,0.43299906347857287,-0.4807181853116447,-0.4807181853116447,2.4124233536663344,-1.0,44.22607304867131,4,26,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M15,Cap_4.0,,92,92,14,78,0.15217391304347827,12,2,78,-45.22607304867132,0.42017855065806003,-0.4915877505290361,-0.4915877505290361,2.340994782237763,-1.0,45.22607304867132,4,26,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M15,Cap_3.0,,92,92,14,78,0.15217391304347827,12,2,78,-46.76266504947086,0.40047865321191206,-0.5082898374942485,-0.5082898374942485,2.2312382107520814,-1.0,46.76266504947086,4,26,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M15,Cap_2.5,,92,92,14,78,0.15217391304347827,12,2,78,-48.592774082718826,0.3770157168882202,-0.5281823269860741,-0.5281823269860741,2.1005161369486554,-1.0,48.592774082718826,4,26,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M15,Cap_2.0,,92,92,14,78,0.15217391304347827,12,2,78,-51.49731495983458,0.33977801333545404,-0.5597534234764628,-0.5597534234764628,1.8930489314403867,-1.0,51.49731495983458,4,26,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M30,Baseline,,42,42,7,35,0.16666666666666666,7,0,35,-13.62062812457201,0.6108391964407998,-0.3243006696326669,-0.3243006696326669,3.0541959822039986,-1.0,23.951535074721008,3,18,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M30,Cap_5.0,,42,42,7,35,0.16666666666666666,7,0,35,-13.712979430671828,0.6082005876950908,-0.32649951025409113,-0.32649951025409113,3.0410029384754536,-1.0,23.951535074721008,3,18,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M30,Cap_4.0,,42,42,7,35,0.16666666666666666,7,0,35,-15.064324167568468,0.5695907380694725,-0.3586743849421064,-0.3586743849421064,2.847953690347362,-1.0,23.951535074721008,3,18,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M30,Cap_3.0,,42,42,7,35,0.16666666666666666,7,0,35,-17.951535074721008,0.48709899786511407,-0.4274175017790716,-0.4274175017790716,2.4354949893255706,-1.0,23.951535074721008,3,18,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M30,Cap_2.5,,42,42,7,35,0.16666666666666666,7,0,35,-19.451535074721008,0.44424185500797125,-0.4631317874933573,-0.4631317874933573,2.221209275039856,-1.0,23.951535074721008,3,18,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,M30,Cap_2.0,,42,42,7,35,0.16666666666666666,7,0,35,-21.519343445992355,0.38516161582878977,-0.5123653201426751,-0.5123653201426751,1.9258080791439487,-1.0,24.519343445992355,3,18,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H1,Baseline,,19,19,4,15,0.21052631578947367,4,0,15,-6.405787262213215,0.5729475158524523,-0.3371466980112218,-0.3371466980112218,2.1485531844466963,-1.0,11.385423719591378,2,9,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H1,Cap_5.0,,19,19,4,15,0.21052631578947367,4,0,15,-6.405787262213215,0.5729475158524523,-0.3371466980112218,-0.3371466980112218,2.1485531844466963,-1.0,11.385423719591378,2,9,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H1,Cap_4.0,,19,19,4,15,0.21052631578947367,4,0,15,-6.405787262213215,0.5729475158524523,-0.3371466980112218,-0.3371466980112218,2.1485531844466963,-1.0,11.385423719591378,2,9,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H1,Cap_3.0,,19,19,4,15,0.21052631578947367,4,0,15,-6.415442124717426,0.5723038583521716,-0.3376548486693382,-0.3376548486693382,2.1461394688206434,-1.0,11.385423719591378,2,9,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H1,Cap_2.5,,19,19,4,15,0.21052631578947367,4,0,15,-6.915442124717427,0.5389705250188382,-0.3639706381430225,-0.3639706381430225,2.0211394688206434,-1.0,11.385423719591378,2,9,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H1,Cap_2.0,,19,19,4,15,0.21052631578947367,4,0,15,-7.866474920058064,0.47556833866279574,-0.41402499579252966,-0.41402499579252966,1.783381269985484,-1.0,11.385423719591378,2,9,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H4,Baseline,,3,3,0,3,0.0,0,0,3,-3.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,0,3,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H4,Cap_5.0,,3,3,0,3,0.0,0,0,3,-3.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,0,3,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H4,Cap_4.0,,3,3,0,3,0.0,0,0,3,-3.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,0,3,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H4,Cap_3.0,,3,3,0,3,0.0,0,0,3,-3.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,0,3,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H4,Cap_2.5,,3,3,0,3,0.0,0,0,3,-3.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,0,3,N/A (baseline non-positive)
SweepDisplacement,XAUUSD,H4,Cap_2.0,,3,3,0,3,0.0,0,0,3,-3.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,0,3,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M1,Baseline,,451,451,92,359,0.2039911308203991,78,14,359,-69.98374571848942,0.8050592041267703,-0.15517460248002088,-0.15517460248002088,3.141481024799028,-1.0,73.44396259241293,5,21,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M1,Cap_5.0,,451,451,92,359,0.2039911308203991,78,14,359,-106.3091769191148,0.7038741589996804,-0.23571879582952285,-0.23571879582952285,2.74663938131397,-1.0,106.3091769191148,5,21,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M1,Cap_4.0,,451,451,92,359,0.2039911308203991,78,14,359,-124.56009234413216,0.6530359544731695,-0.2761864575257919,-0.2761864575257919,2.5482598658246505,-1.0,124.56009234413216,5,21,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M1,Cap_3.0,,451,451,92,359,0.2039911308203991,78,14,359,-148.1699906030103,0.5872702211615313,-0.3285365645299563,-0.3285365645299563,2.291630536923801,-1.0,148.1699906030103,5,21,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M1,Cap_2.5,,451,451,92,359,0.2039911308203991,78,14,359,-163.98162590632163,0.5432266687846196,-0.36359562285215435,-0.36359562285215435,2.119764935800852,-1.0,163.98162590632163,5,21,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M1,Cap_2.0,,451,451,92,359,0.2039911308203991,78,14,359,-186.91044182298515,0.4793581007716291,-0.4144355694522952,-0.4144355694522952,1.870538675837118,-1.0,186.91044182298515,5,21,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M5,Baseline,,313,313,65,248,0.20766773162939298,56,9,248,-54.653011302864115,0.7796249544239351,-0.17461025975355948,-0.17461025975355948,2.9745690568790137,-1.0,76.7551852720279,6,17,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M5,Cap_5.0,,313,313,65,248,0.20766773162939298,56,9,248,-78.18979601245397,0.6847185644659116,-0.24980765499186572,-0.24980765499186572,2.612464676731477,-1.0,85.72487829752373,6,17,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M5,Cap_4.0,,313,313,65,248,0.20766773162939298,56,9,248,-86.25171474960806,0.6522108276225482,-0.27556458386456245,-0.27556458386456245,2.4884351576983375,-1.0,91.78679703467782,6,17,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M5,Cap_3.0,,313,313,65,248,0.20766773162939298,56,9,248,-99.05649264403176,0.6005786586934205,-0.31647441739307275,-0.31647441739307275,2.291438574707204,-1.0,101.88701561997186,6,17,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M5,Cap_2.5,,313,313,65,248,0.20766773162939298,56,9,248,-110.60611265884845,0.554007610246579,-0.35337416184935605,-0.35337416184935605,2.113752112940793,-1.0,111.81752753383401,6,17,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M5,Cap_2.0,,313,313,65,248,0.20766773162939298,56,9,248,-126.55544202631276,0.48969579828099696,-0.40433048570706953,-0.40433048570706953,1.8683778149798036,-1.0,126.55544202631276,6,17,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M15,Baseline,,86,86,19,67,0.22093023255813954,14,5,67,16.49042671501006,1.2461257718658223,0.19174914784895417,0.19174914784895417,4.39423298500053,-1.0,28.440018104075158,4,28,High R-Multiple Sensitivity
SweepDisplacement,GBPUSD,M15,Cap_5.0,,86,86,19,67,0.22093023255813954,14,5,67,-6.911850161335082,0.8968380572935063,-0.08037035071319862,-0.08037035071319862,3.162534202034996,-1.0,28.44001810407516,4,28,High R-Multiple Sensitivity
SweepDisplacement,GBPUSD,M15,Cap_4.0,,86,86,19,67,0.22093023255813954,14,5,67,-12.911850161335082,0.8072858184875362,-0.15013779257366375,-0.15013779257366375,2.846744728350785,-1.0,28.44001810407516,4,28,High R-Multiple Sensitivity
SweepDisplacement,GBPUSD,M15,Cap_3.0,,86,86,19,67,0.22093023255813954,14,5,67,-19.75498111468009,0.7051495356017897,-0.22970908272883825,-0.22970908272883825,2.4865799413326273,-1.0,29.0,4,28,High R-Multiple Sensitivity
SweepDisplacement,GBPUSD,M15,Cap_2.5,,86,86,19,67,0.22093023255813954,14,5,67,-24.579621035439242,0.633139984545683,-0.28580954692371213,-0.28580954692371213,2.2326515244505667,-1.0,30.0,4,28,High R-Multiple Sensitivity
SweepDisplacement,GBPUSD,M15,Cap_2.0,,86,86,19,67,0.22093023255813954,14,5,67,-30.675099665865634,0.5421626915542443,-0.35668720541704224,-0.35668720541704224,1.9118368596912827,-1.0,32.14961645896735,4,28,High R-Multiple Sensitivity
SweepDisplacement,GBPUSD,M30,Baseline,,49,49,8,41,0.16326530612244897,6,2,41,-21.132097336818894,0.4845829917849048,-0.4312672925881407,-0.4312672925881407,2.4834878328976373,-1.0,28.257093906854642,3,18,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M30,Cap_5.0,,49,49,8,41,0.16326530612244897,6,2,41,-21.132097336818894,0.4845829917849048,-0.4312672925881407,-0.4312672925881407,2.4834878328976373,-1.0,28.257093906854642,3,18,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M30,Cap_4.0,,49,49,8,41,0.16326530612244897,6,2,41,-21.132097336818894,0.4845829917849048,-0.4312672925881407,-0.4312672925881407,2.4834878328976373,-1.0,28.257093906854642,3,18,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M30,Cap_3.0,,49,49,8,41,0.16326530612244897,6,2,41,-21.92911559606708,0.46514352204714426,-0.4475329713483078,-0.4475329713483078,2.3838605504916144,-1.0,29.05411216610283,3,18,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M30,Cap_2.5,,49,49,8,41,0.16326530612244897,6,2,41,-22.913984552625504,0.4411223279847437,-0.46763233780868374,-0.46763233780868374,2.2607519309218116,-1.0,29.55411216610283,3,18,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,M30,Cap_2.0,,49,49,8,41,0.16326530612244897,6,2,41,-25.136902611231267,0.386904814360213,-0.5129980124741075,-0.5129980124741075,1.9828871735960916,-1.0,30.05411216610283,3,18,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H1,Baseline,,27,27,2,25,0.07407407407407407,2,0,25,-20.59996829445007,0.17600126822199727,-0.7629617886833359,-0.7629617886833359,2.200015852774966,-1.0,20.59996829445007,2,19,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H1,Cap_5.0,,27,27,2,25,0.07407407407407407,2,0,25,-20.59996829445007,0.17600126822199727,-0.7629617886833359,-0.7629617886833359,2.200015852774966,-1.0,20.59996829445007,2,19,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H1,Cap_4.0,,27,27,2,25,0.07407407407407407,2,0,25,-20.59996829445007,0.17600126822199727,-0.7629617886833359,-0.7629617886833359,2.200015852774966,-1.0,20.59996829445007,2,19,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H1,Cap_3.0,,27,27,2,25,0.07407407407407407,2,0,25,-20.59996829445007,0.17600126822199727,-0.7629617886833359,-0.7629617886833359,2.200015852774966,-1.0,20.59996829445007,2,19,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H1,Cap_2.5,,27,27,2,25,0.07407407407407407,2,0,25,-20.59996829445007,0.17600126822199727,-0.7629617886833359,-0.7629617886833359,2.200015852774966,-1.0,20.59996829445007,2,19,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H1,Cap_2.0,,27,27,2,25,0.07407407407407407,2,0,25,-21.0,0.16,-0.7777777777777778,-0.7777777777777778,2.0,-1.0,21.0,2,19,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H4,Baseline,,7,7,2,5,0.2857142857142857,2,0,5,-1.4016687118282674,0.7196662576343466,-0.20023838740403818,-0.20023838740403818,1.7991656440858663,-1.0,4.0,1,4,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H4,Cap_5.0,,7,7,2,5,0.2857142857142857,2,0,5,-1.4016687118282674,0.7196662576343466,-0.20023838740403818,-0.20023838740403818,1.7991656440858663,-1.0,4.0,1,4,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H4,Cap_4.0,,7,7,2,5,0.2857142857142857,2,0,5,-1.4016687118282674,0.7196662576343466,-0.20023838740403818,-0.20023838740403818,1.7991656440858663,-1.0,4.0,1,4,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H4,Cap_3.0,,7,7,2,5,0.2857142857142857,2,0,5,-1.4016687118282674,0.7196662576343466,-0.20023838740403818,-0.20023838740403818,1.7991656440858663,-1.0,4.0,1,4,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H4,Cap_2.5,,7,7,2,5,0.2857142857142857,2,0,5,-1.4016687118282674,0.7196662576343466,-0.20023838740403818,-0.20023838740403818,1.7991656440858663,-1.0,4.0,1,4,N/A (baseline non-positive)
SweepDisplacement,GBPUSD,H4,Cap_2.0,,7,7,2,5,0.2857142857142857,2,0,5,-1.4016687118282674,0.7196662576343466,-0.20023838740403818,-0.20023838740403818,1.7991656440858663,-1.0,4.0,1,4,N/A (baseline non-positive)
SweepDisplacement,NZDUSD,M1,Baseline,,454,454,117,337,0.2577092511013216,104,13,337,-8.537545318201827,0.9746660376314483,-0.01880516589912297,-0.01880516589912297,2.8073714075367366,-1.0,38.840590941387816,8,19,N/A (baseline non-positive)
SweepDisplacement,NZDUSD,M1,Cap_5.0,,454,454,117,337,0.2577092511013216,104,13,337,-38.0435659525245,0.8871110802595713,-0.08379640077648569,-0.08379640077648569,2.55518319698697,-1.0,42.72835077407768,8,19,N/A (baseline non-positive)
SweepDisplacement,NZDUSD,M1,Cap_4.0,,454,454,117,337,0.2577092511013216,104,13,337,-48.26922755202615,0.856767870765501,-0.10631988447582853,-0.10631988447582853,2.4677843798972123,-1.0,48.26922755202615,8,19,N/A (baseline non-positive)
SweepDisplacement,NZDUSD,M1,Cap_3.0,,454,454,117,337,0.2577092511013216,104,13,337,-66.45150042300953,0.8028145388041262,-0.1463689436630166,-0.1463689436630166,2.3123803382648758,-1.0,66.45150042300953,8,19,N/A (baseline non-positive)
SweepDisplacement,NZDUSD,M1,Cap_2.5,,454,454,117,337,0.2577092511013216,104,13,337,-85.55111558326942,0.7461391228983105,-0.1884385805798886,-0.1884385805798886,2.1491357642455604,-1.0,85.55111558326942,8,19,N/A (baseline non-positive)
SweepDisplacement,NZDUSD,M1,Cap_2.0,,454,454,117,337,0.2577092511013216,104,13,337,-117.1378737194966,0.6524098702685563,-0.25801293770814226,-0.25801293770814226,1.8791634724829351,-1.0,117.1378737194966,8,19,N/A (baseline non-positive)
SweepDisplacement,NZDUSD,M5,Baseline,,385,385,76,309,0.1974025974025974,73,3,309,-110.46664348970714,0.6425027718779704,-0.28692634672651207,-0.28692634672651207,2.6122810067143796,-1.0,111.52623477549847,7,28,N/A (baseline non-positive)
